last_name, first_name,player_id,attempts,avg_hit_angle,anglesweetspotpercent,max_hit_speed,avg_hit_speed,fbld,gb,max_distance,avg_distance,avg_hr_distance,ev95plus,ev95percent,barrels,brl_percent,brl_pa
Lamb, Jake,571875,389,12.2,34.4,109.4,88.3,93.0,84.1,481,191,407,141,36.3,36,9.3,5.7
Tulowitzki, Troy,453064,202,9.5,26.2,109.4,86.4,90.8,85.8,434,153,403,68,33.7,10,5.0,3.8
Marrero, Deven,571918,115,0.7,31.3,109.4,84.2,89.1,80.6,406,143,384,29,25.7,3,2.6,1.6
Piscotty, Stephen,572039,257,9.7,37.0,109.3,86.0,91.6,81.6,443,171,402,87,34.5,17,6.6,4.2
Diaz, Elias,553869,151,6.2,31.1,109.3,86.3,89.1,85.2,419,146,419,55,36.4,3,2.0,1.5
Grandal, Yasmani,518735,312,12.2,34.3,109.3,87.9,93.9,83.6,425,176,389,118,37.8,24,7.7,5.0
Alcantara, Arismendy,570489,68,5.7,20.6,109.3,81.6,87.3,79.2,395,122,395,14,20.6,2,2.9,1.9
Hicks, Aaron,543305,240,10.6,30.0,109.3,85.7,92.8,80.3,436,179,352,78,32.5,18,7.5,5.0
Chisenhall, Lonnie,502082,187,16.0,30.5,109.3,85.5,92.1,79.3,446,189,394,69,36.9,19,10.2,7.0
Almonte, Abraham,501659,128,4.0,31.3,109.3,87.6,94.2,84.1,404,147,376,47,36.7,8,6.3,4.1
Voit, Luke,572228,83,11.3,34.9,109.2,91.3,97.4,85.2,429,177,400,35,42.2,8,9.6,6.5
Toles, Andrew,592808,80,6.3,35.0,109.2,85.3,93.2,79.8,421,164,405,23,29.1,6,7.5,5.9
Gonzalez, Erik,570481,75,2.5,37.3,109.2,87.2,93.3,83.2,433,137,401,31,41.3,7,9.3,6.1
Williams, Nick,608384,220,7.8,37.3,109.2,88.1,93.4,83.6,445,161,397,91,41.4,17,7.7,5.0
Camargo, Johan,622666,193,9.0,32.1,109.2,87.6,91.4,85.6,437,157,411,69,35.8,9,4.7,3.5
Kim, Hyun Soo,547957,168,9.1,35.7,109.2,88.1,91.8,85.0,404,162,404,61,36.3,6,3.6,2.5
Plouffe, Trevor,461858,196,11.6,30.6,109.2,87.9,94.7,84.1,431,159,412,75,38.3,8,4.1,2.6
Granderson, Curtis,434158,329,20.2,33.7,109.2,87.5,93.0,82.0,431,203,398,112,34.6,36,10.9,6.8
Maybin, Cameron,457727,303,4.1,28.7,109.2,86.4,91.2,83.9,430,144,393,97,32.0,10,3.3,2.2
McCann, James,543510,267,15.3,40.4,109.2,86.9,90.9,82.9,435,183,397,90,33.7,21,7.9,5.4
LeMahieu, DJ,518934,527,2.8,31.7,109.2,88.8,92.5,86.8,433,138,390,217,41.2,10,1.9,1.5
Altuve, Jose,514888,511,9.1,34.6,109.1,85.5,91.4,80.9,430,167,393,141,27.6,34,6.7,5.1
Segura, Jean,516416,442,6.6,32.8,109.1,87.4,90.7,85.6,428,149,390,151,34.2,14,3.2,2.5
Seager, Kyle,572122,474,20.2,35.4,109.1,87.8,92.1,83.3,433,207,396,159,33.7,41,8.6,6.3
Rodriguez, Sean,446481,76,11.8,38.2,109.0,85.4,92.4,76.9,428,187,391,21,27.6,3,3.9,2.0
Freeman, Freddie,518692,347,15.8,40.9,109.0,89.6,93.8,84.0,443,209,401,144,42.1,46,13.3,8.9
Hernandez, Gorkys,491676,241,8.2,31.1,108.9,83.7,89.3,81.6,389,150,,63,26.1,4,1.7,1.1
Smith, Kevan,607345,235,5.0,28.9,108.9,85.1,89.6,82.7,427,142,411,68,28.9,8,3.4,2.7
Martin, Russell,431145,225,6.8,32.9,108.9,88.0,95.1,82.7,449,157,399,85,37.9,16,7.1,4.4
Refsnyder, Rob,608701,71,5.7,22.5,108.9,85.6,90.6,84.3,379,138,,23,32.9,3,4.2,3.1
Hedges, Austin,595978,269,16.9,29.7,108.9,87.1,93.1,82.7,430,183,391,91,34.2,20,7.4,4.8
Orlando, Paulo,449181,66,13.0,33.3,108.9,87.8,90.9,88.0,412,171,404,21,31.8,3,4.5,3.3
Hernandez, Teoscar,606192,53,19.1,41.5,108.8,87.2,93.0,73.9,420,222,403,18,34.0,9,17.0,9.5
Rivera, Rene,425784,150,15.2,38.0,108.8,86.9,90.2,82.7,410,199,393,53,35.3,16,10.7,6.8
Suarez, Eugenio,553993,392,14.7,39.0,108.8,86.2,91.5,81.1,451,188,393,125,32.0,27,6.9,4.3
Goodwin, Brian,571718,185,14.2,37.3,108.8,87.6,91.6,84.7,448,188,399,64,34.6,17,9.2,6.1
Anderson, Tim,641313,428,7.1,31.5,108.8,85.0,91.4,80.7,451,152,404,130,30.4,22,5.1,3.6
Spangenberg, Cory,605486,319,8.6,35.7,108.8,84.6,91.2,79.8,432,156,406,91,28.8,14,4.4,2.9
Arroyo, Christian,624414,94,4.1,25.5,108.7,87.4,93.0,84.8,406,139,396,27,29.3,3,3.2,2.2
Collins, Tyler,607385,96,14.3,35.4,108.7,89.4,94.3,84.5,430,204,394,36,37.5,6,6.3,3.6
Pollock, A.J.,572041,354,8.3,35.0,108.7,87.8,93.9,83.3,433,169,406,135,38.4,20,5.6,4.3
Ramos, Wilson,467092,175,5.9,32.6,108.7,86.0,94.7,81.3,439,150,408,64,36.6,15,8.6,6.7
Hechavarria, Adeiny,588751,267,8.8,32.2,108.7,86.7,91.4,83.9,417,159,397,92,34.6,8,3.0,2.3
Rutledge, Josh,592710,76,1.6,30.3,108.7,87.2,89.4,86.0,388,141,,21,27.6,1,1.3,0.8
Osuna, Jose,591741,176,7.5,34.1,108.7,87.2,90.4,85.2,451,155,413,56,31.8,8,4.5,3.5
Valaika, Pat,642162,135,14.7,31.1,108.6,83.1,91.3,73.3,437,199,401,39,28.9,9,6.7,4.6
Pearce, Steve,456665,248,13.7,35.1,108.6,87.2,92.1,83.3,434,178,393,89,35.9,17,6.9,4.9
Peterson, Shane,451089,59,14.3,33.9,108.6,85.8,90.4,83.3,401,172,382,18,30.5,5,8.5,5.7
DeJong, Paul,657557,294,18.3,42.9,108.6,86.4,93.7,77.5,434,192,398,114,39.6,27,9.2,6.1
Crawford, Brandon,543063,414,11.4,35.0,108.5,87.4,92.1,84.0,431,168,391,138,33.5,25,6.0,4.4
Perez, Hernan,541650,359,9.5,29.2,108.5,84.1,90.4,80.2,423,153,398,99,27.6,11,3.1,2.4
Bader, Harrison,664056,62,7.8,27.4,108.5,85.6,89.3,81.9,405,177,395,23,37.1,6,9.7,6.5
Span, Denard,452655,430,10.3,34.2,108.5,84.6,89.3,82.0,420,164,391,108,25.1,14,3.3,2.6
Rasmus, Colby,458675,77,13.8,41.6,108.5,87.9,95.0,75.7,431,222,407,34,44.2,12,15.6,9.3
Gamel, Ben,592325,391,10.7,33.2,108.5,86.2,90.2,83.3,414,166,385,114,29.2,16,4.1,2.9
Marte, Jefry,527043,94,8.7,27.7,108.5,85.2,90.9,79.6,415,174,387,26,27.7,4,4.3,2.8
Benintendi, Andrew,643217,470,14.2,31.7,108.5,87.1,91.4,84.0,454,177,398,156,33.2,26,5.5,4.0
Murphy, Daniel,502517,460,17.3,39.6,108.4,89.6,92.8,87.1,428,196,389,191,41.6,22,4.8,3.7
Valbuena, Luis,472528,246,16.8,30.1,108.4,87.3,93.1,82.0,438,195,400,79,32.1,27,11.0,6.7
Reyes, Jose,408314,430,14.6,32.8,108.4,83.5,88.5,80.4,406,179,384,104,24.2,11,2.6,2.0
Heisey, Chris,502317,52,14.9,30.8,108.4,85.3,87.5,83.9,382,189,382,12,24.5,3,5.8,3.8
Belt, Brandon,474832,279,20.9,35.1,108.4,88.2,93.9,82.2,456,216,406,112,40.4,31,11.1,6.9
Ellsbury, Jacoby,453056,295,9.2,33.2,108.4,84.9,90.1,81.6,420,164,375,75,25.4,8,2.7,2.0
Phillips, Brandon,408252,502,8.0,31.9,108.4,84.5,89.3,81.6,447,143,407,125,25.2,12,2.4,2.0
Escobar, Eduardo,500871,363,17.6,37.5,108.4,86.4,90.7,82.7,438,197,404,111,30.6,31,8.5,6.2
Owings, Chris,572008,281,11.0,34.2,108.4,85.7,90.6,81.6,442,166,407,77,27.6,11,3.9,2.8
Delmonico, Nicky,547170,110,11.0,39.1,108.4,82.6,90.9,76.5,413,175,383,29,26.4,6,5.5,3.6
Leon, Sandy,506702,200,14.8,34.0,108.3,83.0,89.4,78.1,403,176,380,50,25.0,5,2.5,1.7
Saunders, Michael,459431,163,11.7,26.4,108.3,85.8,91.4,82.3,413,157,398,51,31.5,11,6.7,4.7
Ramirez, Jose,608070,521,14.8,35.5,108.3,88.0,91.9,84.8,440,185,391,180,34.7,26,5.0,4.0
Cozart, Zack,446359,364,14.7,35.7,108.3,85.8,89.5,82.6,433,183,391,105,28.9,16,4.4,3.2
Castillo, Welington,456078,246,14.3,40.2,108.3,89.3,93.8,84.5,440,185,399,103,42.0,26,10.6,7.1
Jackson, Austin,457706,220,10.3,36.4,108.2,88.7,90.7,87.1,409,163,385,74,33.8,11,5.0,3.5
Reynolds, Matt,608703,77,6.7,20.8,108.2,85.4,88.1,83.8,394,133,394,25,32.5,2,2.6,1.5
Pina, Manny,444489,255,17.3,40.0,108.2,87.0,90.6,83.6,434,194,397,76,29.8,10,3.9,2.8
Candelario, Jeimer,600869,97,13.0,37.1,108.2,86.7,91.6,83.8,425,171,413,32,33.0,4,4.1,2.8
Robertson, Daniel,621002,148,8.3,28.4,108.2,85.5,93.2,80.1,425,170,392,45,30.4,5,3.4,2.0
Mauer, Joe,408045,445,5.6,35.7,108.2,90.2,94.8,86.6,413,155,395,204,45.8,20,4.5,3.4
Lobaton, Jose,446653,108,8.9,32.4,108.2,84.2,92.8,78.6,424,149,414,33,30.6,6,5.6,3.8
Flores, Wilmer,527038,288,16.8,36.8,108.1,87.5,91.6,83.9,414,193,389,97,33.7,17,5.9,4.7
Andrus, Elvis,462101,547,7.5,32.7,108.1,86.4,91.8,82.8,436,160,403,170,31.1,23,4.2,3.3
Martin, Leonys,547982,95,9.8,29.5,108.0,83.8,89.7,80.6,403,166,377,30,31.6,4,4.2,2.9
Panik, Joe,605412,468,11.3,33.1,108.0,84.5,89.8,80.1,426,167,390,111,23.8,12,2.6,2.1
Schimpf, Ryan,572114,97,30.4,33.0,108.0,85.8,91.4,77.8,426,217,390,30,30.9,16,16.5,8.1
Gardner, Brett,458731,480,9.2,34.4,107.9,85.4,90.2,81.7,415,167,387,148,30.8,18,3.8,2.6
Avila, Alex,488671,193,12.1,49.7,107.9,90.7,95.7,84.1,443,197,400,98,50.8,29,15.0,7.7
Headley, Chase,452104,388,11.3,36.9,107.9,86.7,90.3,83.8,435,170,396,129,33.2,18,4.6,3.1
Turner, Justin,457759,409,18.3,38.4,107.8,89.3,92.2,86.3,430,208,396,155,38.3,35,8.6,6.4
Kipnis, Jason,543401,272,17.1,37.9,107.8,85.8,91.1,81.1,416,196,391,86,31.6,13,4.8,3.5
Garcia, Adonis,611177,151,5.9,25.2,107.8,87.1,91.0,85.0,424,140,394,50,34.0,5,3.3,2.7
Heredia, Guillermo,628338,324,9.0,29.0,107.8,83.1,88.2,80.5,409,151,387,74,22.8,5,1.5,1.2
Hernandez, Cesar,514917,408,3.3,33.3,107.8,84.3,89.9,80.6,407,149,390,121,29.7,12,2.9,2.1
Utley, Chase,400284,255,10.7,37.3,107.7,86.6,91.4,81.1,424,186,398,72,28.5,11,4.3,3.1
Peterson, Jace,607054,139,4.6,29.5,107.7,85.9,91.5,82.2,408,145,395,46,33.8,7,5.0,3.3
Swanson, Dansby,621020,372,8.4,31.2,107.6,86.8,91.5,83.7,419,155,395,117,31.8,11,3.0,2.0
Smith, Dominic,642086,119,9.7,33.6,107.5,89.6,94.7,85.4,425,167,394,50,42.0,10,8.4,5.5
Brugman, Jaycob,595144,106,5.9,31.1,107.5,86.1,89.8,83.0,399,153,386,30,28.6,2,1.9,1.2
Rosario, Eddie,592696,448,12.7,32.4,107.5,86.6,93.2,79.9,445,175,397,142,31.7,33,7.4,5.6
Riddle, JT,595375,185,5.1,29.7,107.5,84.4,91.9,79.3,410,154,399,52,28.1,6,3.2,2.4
Jones, Ryder,624507,98,17.6,30.6,107.4,85.5,89.7,83.6,405,176,389,24,25.0,4,4.1,2.4
Descalso, Daniel,518614,257,12.8,37.7,107.4,87.0,92.1,81.6,416,194,400,74,28.8,13,5.1,3.3
Eaton, Adam,594809,74,6.6,24.3,107.4,86.4,91.6,83.6,411,154,397,25,34.7,3,4.1,2.8
Moroff, Max,621559,79,15.2,36.7,107.4,84.1,89.5,78.5,420,191,401,17,21.5,4,5.1,2.9
Beltre, Adrian,134181,294,12.3,36.1,107.4,86.7,91.4,82.1,430,181,396,93,31.8,17,5.8,4.4
Nicholas, Brett,592592,50,12.5,38.0,107.4,85.4,91.2,79.4,381,177,380,14,28.0,0,0.0,0.0
Prado, Martin,445988,119,6.3,34.5,107.3,86.8,90.8,84.8,399,154,387,40,33.6,2,1.7,1.4
Travis, Sam,607752,53,7.8,35.8,107.3,88.4,89.6,87.4,394,160,,20,37.7,0,0.0,0.0
Jones, JaCoby,592444,76,8.5,31.6,107.3,85.4,92.9,79.7,402,165,376,27,35.5,6,7.9,3.9
Sucre, Jesus,491696,147,13.9,41.5,107.3,85.9,91.4,81.5,426,179,391,47,32.0,6,4.1,3.1
Arcia, Orlando,606115,411,6.2,29.0,107.3,85.3,90.7,82.1,422,148,399,113,27.6,17,4.1,3.1
Suzuki, Kurt,435559,240,18.1,33.8,107.3,86.9,91.9,82.3,414,188,390,81,34.5,17,7.1,5.5
Turner, Stuart,642156,62,14.4,29.0,107.3,86.2,90.2,84.7,434,174,415,15,24.6,2,3.2,2.2
Mesoraco, Devin,519023,104,17.4,32.7,107.2,83.4,90.6,75.0,423,181,402,28,26.9,6,5.8,3.6
Winker, Jesse,608385,98,7.6,33.7,107.2,87.5,91.5,84.3,421,162,382,32,32.7,7,7.1,5.1
Engel, Adam,641553,192,11.1,30.7,107.2,79.9,89.1,72.7,426,165,392,43,22.4,7,3.6,2.1
Maile, Luke,571912,96,12.6,31.3,107.2,83.3,89.4,79.5,405,164,394,20,20.8,4,4.2,2.9
Martinez, Victor,400121,331,12.8,38.1,107.1,88.6,92.8,84.7,420,181,381,114,34.7,18,5.4,4.1
Romine, Austin,519222,177,7.4,35.6,107.1,85.8,90.6,82.4,386,160,375,64,36.2,3,1.7,1.2
Cordoba, Allen,642707,151,8.1,28.5,107.1,81.0,86.2,78.3,421,147,402,32,21.2,3,2.0,1.3
Albies, Ozzie,645277,184,15.0,35.9,107.0,86.5,90.0,82.8,397,185,385,47,25.5,9,4.9,3.7
Knapp, Andrew,595284,117,4.6,30.8,107.0,88.9,95.1,85.0,434,139,404,47,40.2,3,2.6,1.5
Davis, Rajai,434658,255,11.2,34.1,107.0,85.4,90.9,82.2,410,167,387,62,24.4,6,2.4,1.6
Goins, Ryan,572365,332,8.3,27.4,107.0,84.9,90.8,81.6,439,153,400,97,29.3,10,3.0,2.2
Polanco, Jorge,593871,423,14.8,31.4,107.0,83.6,89.1,78.3,428,176,392,107,25.3,11,2.6,2.0
Phegley, Josh,572033,124,19.4,39.5,106.9,85.2,89.3,80.9,414,194,404,37,29.8,7,5.6,4.3
Zobrist, Ben,450314,369,9.0,29.0,106.9,86.8,90.7,84.4,425,158,393,119,32.2,17,4.6,3.4
Norris, Derek,519083,135,20.0,40.0,106.9,87.7,91.2,82.8,423,218,387,46,34.1,7,5.2,3.5
Peraza, Jose,606299,421,9.9,32.3,106.9,81.9,84.2,81.4,436,152,317,84,20.0,7,1.7,1.4
Gennett, Scooter,571697,349,12.8,35.0,106.8,86.0,92.2,80.0,452,179,393,123,35.3,24,6.9,4.8
Gonzalez, Adrian,408236,192,14.2,38.0,106.7,87.7,91.8,83.2,429,188,402,59,30.7,7,3.6,2.8
Carrera, Ezequiel,485567,217,2.6,30.9,106.7,81.9,90.8,75.1,405,153,381,57,26.4,9,4.1,2.8
Rosales, Adam,489267,197,16.0,29.4,106.7,86.0,90.9,81.2,413,175,380,65,33.2,6,3.0,1.9
Sanchez, Hector,516949,97,20.0,35.1,106.7,86.6,91.1,83.4,422,188,397,26,27.1,7,7.2,4.9
Franklin, Nick,545338,84,7.2,39.3,106.7,83.0,91.2,77.7,422,168,408,26,31.0,2,2.4,1.7
Garcia, Leury,544725,236,2.9,30.1,106.7,83.8,90.3,79.8,402,143,390,65,27.5,10,4.2,3.1
Gimenez, Chris,460269,128,15.1,35.2,106.7,85.0,91.4,78.7,401,180,380,40,31.3,4,3.1,1.8
Lucroy, Jonathan,518960,376,7.7,31.9,106.7,85.0,87.5,84.1,435,151,416,91,24.3,9,2.4,1.9
Aoki, Norichika,493114,298,4.1,28.2,106.6,85.8,89.9,84.3,404,134,384,72,24.2,3,1.0,0.8
Vogt, Stephen,519390,226,17.1,33.6,106.6,85.2,91.3,80.5,420,183,393,68,30.1,15,6.6,5.0
Hanson, Alen,593700,169,10.2,24.9,106.6,83.2,88.8,80.5,405,144,381,45,26.9,3,1.8,1.3
Saladino, Tyler,573135,188,12.9,25.0,106.5,84.1,89.0,82.3,394,156,,46,24.5,1,0.5,0.4
Sanchez, Yolmer,570560,384,9.3,32.6,106.5,83.8,89.0,80.0,422,159,399,94,24.5,13,3.4,2.4
Semien, Marcus,543760,261,17.2,38.3,106.5,87.0,91.3,82.5,406,189,382,78,30.0,12,4.6,3.1
Blanco, Andres,433217,98,8.3,30.6,106.4,84.0,87.3,83.0,402,157,394,23,23.5,3,3.1,2.1
Rojas, Miguel,500743,243,8.6,32.9,106.4,82.9,87.0,81.1,391,137,372,55,22.6,0,0.0,0.0
McCann, Brian,435263,296,14.1,34.1,106.4,87.4,92.6,84.0,425,176,395,99,33.4,17,5.7,4.3
Ellis, A.J.,454560,116,10.2,27.6,106.4,84.4,92.5,78.5,419,162,387,36,31.0,3,2.6,1.8
Mercer, Jordy,474568,416,9.2,35.3,106.3,85.7,90.4,82.0,444,164,394,133,32.2,13,3.1,2.3
Lowrie, Jed,476704,470,18.6,43.2,106.3,88.8,91.4,85.9,426,201,392,174,37.1,28,6.0,4.3
Hardy, J.J.,429666,207,8.6,34.8,106.3,86.7,91.3,83.1,402,177,386,63,30.6,6,2.9,2.2
Young Jr., Eric,458913,82,0.1,22.0,106.2,82.6,88.8,79.2,404,130,391,24,30.0,1,1.2,0.8
Gregorius, Didi,544369,471,17.4,35.2,106.2,84.4,88.5,82.0,429,186,377,98,20.8,17,3.6,3.0
Szczur, Matt,519333,155,15.0,30.3,106.2,82.6,88.0,79.1,431,163,410,30,19.6,2,1.3,0.8
Torrens, Luis,620443,96,3.2,26.0,106.2,84.5,89.8,81.4,397,137,,28,29.2,1,1.0,0.7
Molina, Yadier,425877,437,14.5,35.7,106.2,87.8,92.1,84.5,434,184,398,148,34.3,26,5.9,4.8
Wolters, Tony,547172,176,4.8,30.1,106.2,82.8,85.7,80.7,401,146,,33,18.8,1,0.6,0.4
Parra, Gerardo,467827,334,7.4,37.7,106.1,85.0,90.8,79.4,436,171,398,99,29.7,7,2.1,1.6
Garneau, Dustin,572863,77,20.6,37.7,106.1,83.0,87.6,76.7,400,188,391,16,21.1,2,2.6,1.6
Joseph, Caleb,543376,183,9.7,37.2,106.1,84.2,88.6,80.6,430,156,389,54,29.7,10,5.5,3.8
Kelly, Ty,571841,71,10.4,35.2,106.0,81.5,90.0,73.9,401,173,372,11,15.5,2,2.8,1.9
Galvis, Freddy,520471,503,14.0,32.8,106.0,85.1,89.9,80.3,417,179,387,117,23.3,12,2.4,1.8
Wieters, Matt,446308,332,12.4,34.6,106.0,85.8,91.1,81.3,434,171,410,96,29.3,13,3.9,2.8
Kinsler, Ian,435079,465,19.3,37.2,105.9,86.2,91.4,81.6,414,198,383,140,30.1,23,4.9,3.8
Moore, Tyler,489138,136,17.4,32.4,105.9,87.7,91.9,82.5,413,197,392,44,32.4,11,8.1,5.4
Ruiz, Rio,547004,112,4.1,27.7,105.9,88.0,94.2,83.5,418,155,373,40,35.7,7,6.3,4.0
Adrianza, Ehire,501303,144,13.1,33.3,105.8,83.3,88.8,78.7,413,170,387,33,22.9,3,2.1,1.6
Jaso, John,444379,191,19.1,37.7,105.8,85.8,90.1,81.4,430,203,396,56,29.3,15,7.9,5.0
Vazquez, Christian,543877,261,7.9,34.5,105.7,85.2,88.6,82.5,409,157,398,58,22.2,7,2.7,2.0
Bregman, Alex,608324,467,16.2,35.1,105.6,87.4,91.8,83.9,430,184,387,157,33.8,22,4.7,3.5
Cervelli, Francisco,465041,201,6.3,36.3,105.5,87.0,92.6,82.6,401,155,383,64,31.8,9,4.5,3.0
Rosario, Amed,642708,116,7.2,36.2,105.5,84.3,89.8,80.0,400,142,388,29,25.0,3,2.6,1.8
Rivera, T.J.,608061,185,14.2,37.3,105.5,84.2,89.3,79.2,397,189,372,46,24.9,4,2.2,1.7
Romine, Andrew,461865,255,7.5,33.7,105.4,83.1,88.2,79.7,397,158,389,66,25.9,4,1.6,1.1
Blanco, Gregor,453923,166,12.2,28.9,105.4,84.3,90.6,80.2,424,167,397,39,23.5,5,3.0,2.0
Escobar, Alcides,444876,508,12.7,33.9,105.3,83.1,88.6,78.4,411,172,385,105,20.8,11,2.2,1.7
Cabrera, Asdrubal,452678,402,11.3,37.6,105.3,86.7,92.1,82.4,428,176,393,130,32.5,19,4.7,3.5
Guyer, Brandon,446386,126,14.5,32.5,105.2,83.8,87.1,81.3,415,162,406,29,23.0,3,2.4,1.6
Aybar, Erick,430947,281,6.0,30.6,105.2,81.5,87.5,77.3,413,144,388,44,15.8,5,1.8,1.4
Presley, Alex,502100,199,8.8,40.7,105.2,84.9,88.9,83.7,383,163,365,47,23.7,2,1.0,0.8
Iglesias, Jose,578428,402,8.2,32.6,105.2,82.4,86.7,80.8,433,143,393,85,21.1,5,1.2,1.0
deGrom, Jacob,594798,53,5.8,34.0,105.1,81.2,90.0,75.4,379,138,379,10,18.9,0,0.0,0.0
Sogard, Eric,519299,213,12.8,35.7,105.1,83.5,88.7,79.1,408,164,395,48,22.6,3,1.4,1.0
Smith, Mallex,605480,197,3.5,25.9,105.0,77.2,84.9,72.3,392,139,390,33,16.8,3,1.5,1.1
De Aza, Alejandro,457477,51,10.2,41.2,104.9,82.3,90.6,72.6,362,191,,14,27.5,0,0.0,0.0
Garcia, Greg,594824,183,7.0,37.2,104.9,82.4,87.2,78.7,462,150,417,44,24.2,1,0.5,0.3
Telis, Tomas,542513,95,7.2,34.7,104.8,83.3,88.7,79.9,395,144,,17,17.9,1,1.1,0.9
Chacin, Jhoulys,468504,50,-0.5,22.0,104.7,76.4,87.0,70.5,377,110,,7,14.3,0,0.0,0.0
Luplow, Jordan,656669,57,18.1,36.8,104.7,86.5,91.9,82.8,431,180,404,17,29.8,3,5.3,3.4
Hill, Aaron,431094,56,23.3,26.8,104.6,86.3,91.0,84.3,397,192,397,14,25.0,2,3.6,2.5
Ahmed, Nick,605113,128,9.9,35.2,104.6,84.7,91.6,79.2,426,157,383,31,24.2,3,2.3,1.7
Graterol, Juan,492802,73,7.6,39.7,104.6,81.2,85.3,77.7,363,149,,11,15.3,0,0.0,0.0
Montero, Miguel,471083,140,14.3,28.6,104.6,85.3,92.1,78.5,443,185,415,35,25.0,7,5.0,3.3
Barnhart, Tucker,571466,310,8.7,36.5,104.5,85.2,91.4,79.8,444,166,401,78,25.2,7,2.3,1.7
Phillips, Brett,621433,54,12.5,38.9,104.5,85.7,89.4,79.9,428,185,396,17,31.5,5,9.3,5.1
Tomlinson, Kelby,605509,153,3.7,35.3,104.5,80.5,88.3,75.5,393,142,393,23,15.0,1,0.7,0.5
Dyson, Jarrod,502481,297,6.5,30.3,104.5,79.8,87.5,75.8,407,143,387,54,18.2,5,1.7,1.3
Stassi, Brock,595426,56,14.2,33.9,104.5,87.5,89.4,87.2,413,177,400,14,25.0,3,5.4,3.3
Jay, Jon,445055,304,8.4,40.1,104.4,84.0,87.0,81.4,394,153,376,68,22.4,2,0.7,0.5
DeShields, Delino,592261,284,7.0,28.5,104.4,79.2,89.2,71.6,407,159,398,63,22.2,8,2.8,1.8
Kelly, Carson,608348,58,7.7,20.7,104.4,82.0,93.1,75.7,376,138,,17,29.3,0,0.0,0.0
Suzuki, Ichiro,400085,162,4.7,26.5,104.2,79.7,84.0,77.3,432,123,400,19,11.8,1,0.6,0.5
Nava, Daniel,537953,147,10.9,42.9,104.2,87.3,90.4,84.0,424,184,401,45,30.6,7,4.8,3.3
Pennington, Cliff,460060,142,14.7,34.5,104.1,85.6,89.9,82.2,412,181,398,35,24.6,2,1.4,0.9
Gordon, Dee,543829,566,0.2,27.7,104.1,79.3,85.8,76.0,395,122,380,62,11.0,1,0.2,0.1
Cecchini, Gavin,608325,58,16.2,27.6,103.9,80.5,85.7,77.3,377,131,,10,17.2,1,1.7,1.2
Drew, Stephen,452220,77,20.5,33.8,103.9,88.1,90.6,84.9,399,196,399,18,23.4,2,2.6,1.9
Gentry, Craig,502226,81,5.8,30.9,103.8,82.1,90.6,76.2,386,154,385,19,23.5,4,4.9,3.4
Hamilton, Billy,571740,456,8.3,32.5,103.7,78.6,84.0,75.1,405,149,376,51,11.2,2,0.4,0.3
Tapia, Raimel,606132,125,12.0,40.0,103.6,80.6,85.3,76.9,388,157,383,16,12.9,2,1.6,1.2
Forsythe, Logan,523253,257,12.0,40.1,103.6,88.9,92.3,85.7,442,187,409,87,34.0,10,3.9,2.3
Machado, Dixon,553988,138,3.9,26.1,103.6,83.8,89.4,80.5,407,131,384,37,26.8,3,2.2,1.7
Tejada, Ruben,514913,99,14.0,38.4,103.5,85.3,89.4,81.6,386,174,,26,26.3,1,1.0,0.8
Butera, Drew,460077,123,17.8,31.7,103.4,84.7,89.2,81.8,408,186,378,30,24.6,0,0.0,0.0
Narvaez, Omar,553882,211,11.0,37.9,103.4,82.8,84.4,82.1,382,159,373,39,18.5,0,0.0,0.0
La Stella, Tommy,600303,109,13.7,38.5,103.4,87.4,92.9,82.5,390,182,358,32,29.4,3,2.8,2.0
Aviles, Mike,449107,74,10.3,25.7,103.3,80.7,85.7,78.2,366,126,366,11,14.9,0,0.0,0.0
Gillaspie, Conor,543216,71,10.3,32.4,103.2,85.1,90.8,81.3,384,157,374,15,21.4,2,2.8,2.3
Harrison, Josh,543281,401,15.7,38.7,103.2,84.1,89.7,77.6,422,186,377,95,23.9,11,2.7,2.0
Asuaje, Carlos,641319,237,12.5,36.7,103.1,83.2,89.4,77.5,420,169,393,43,18.4,4,1.7,1.2
Bandy, Jett,542908,118,16.2,39.8,103.0,85.2,89.4,81.6,421,184,389,26,22.2,5,4.2,2.7
Coghlan, Chris,458085,55,9.7,27.3,102.8,83.7,89.8,77.6,386,173,386,16,29.1,0,0.0,0.0
Inciarte, Ender,542255,575,8.6,34.3,102.7,81.2,87.4,75.8,434,151,382,74,12.9,3,0.5,0.4
Granite, Zack,643335,86,7.8,26.7,102.7,83.5,84.8,83.4,365,126,365,19,22.1,0,0.0,0.0
Powell, Boog,621471,90,9.7,30.0,102.6,84.3,87.7,82.2,393,159,382,17,18.9,2,2.2,1.5
Scherzer, Max,453286,52,-9.6,17.3,102.6,77.3,86.8,73.0,381,114,381,10,19.2,1,1.9,1.4
Fryer, Eric,518700,53,5.4,22.6,102.5,83.4,84.0,83.6,385,127,,9,17.0,1,1.9,1.2
Torres, Ramon,593527,62,11.2,30.6,102.5,79.0,81.7,78.1,352,140,,7,11.3,0,0.0,0.0
Robertson, Daniel,543706,78,-3.2,19.2,102.3,83.1,88.6,82.0,377,97,377,15,19.2,0,0.0,0.0
Amarista, Alexi,506560,131,9.3,42.7,102.0,83.8,87.2,80.4,392,174,375,22,16.8,1,0.8,0.6
